央卫V4,#genre#
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
宜兴紫砂,http://3gvod.zjgonline.com.cn:1935/live/_definst_/xinwenzonghe_app/chunklist.m3u8
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
音乐现场,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
永昌综合,http://play.kankanlive.com/live/1720408280309109.m3u8
永城综合,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
优漫卡通,http://113.218.204.144:9002/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8
长白朝语,http://hplayer1.juyun.tv:80/camera/11344136.m3u8
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild
长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8
长沙新闻综合,http://ls.qingting.fm/live/4877.m3u8
长影频道,http://tpc.x3322.net:9901/tsfile/live/1010_1.m3u8
长影频道,http://58.245.255.38:9999/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
长子综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8$浙江官方
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$浙江官方
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$浙江官方
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江留学,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$浙江官方
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江钱江,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$浙江官方
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江生活,http://ls.qingting.fm/live/1099.m3u8
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$浙江官方
浙江新闻,http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$浙江官方
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
镇江二套社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&amp;wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$浙江官方
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
重庆汽摩,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
重庆汽摩,http://183.230.184.51:65500/tntv1.m3u8
重庆汽摩,http://183.230.184.51:65500/tntv1.m3u8?zzhongqd
重庆汽摩,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
重庆汽摩,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd
重庆汽摩,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd
重庆汽摩,http://222.179.155.21:1935/ch1.m3u8
重庆汽摩,http://183.64.181.25:40023/rongchang01.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
重庆汽摩,http://222.179.155.21:1935/ch1.m3u8?zzhongqd
重庆时尚购物,http://183.220.107.138:4022/rtp/239.10.0.169:5140
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
诸暨新闻综合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed

电影频道,#genre#
1905环球经典,http://8.138.7.223/tv/1905.php?id=LIVE8J4LTCXPI7QJ5
1905力量影院,http://php.jdshipin.com:8880/1905.php?id=1905dy
24小时播放,http://jiaojirentv.top/2020/yy.php?id=29067083
24小时循环播电视剧,http://jiaojirentv.top/2020/yy.php?id=53320802
CHC电影,http://218.15.183.23:9901/tsfile/live/23044_1.m3u8
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
X战警系列电影,http://jiaojirentv.top/2020/yy.php?id=1382736893
YY剧场怀旧,http://jiaojirentv.top/2020/yy.php?id=1382627144
YY李连杰台,http://jiaojirentv.top/2020/yy.php?id=1459869766
爱的迫降,http://jiaojirentv.top/2020/yy.php?id=1354889042
安徽影视,https://www.ahtv.cn/folder9000/folder20193?channelIndex=3
白夜追凶第一季,http://jiaojirentv.top/2020/yy.php?id=1354932359
百家讲坛-红楼梦篇,http://jiaojirentv.top/2020/yy.php?id=1382741639
百家讲坛――之明太祖朱元璋,http://jiaojirentv.top/2020/yy.php?id=1354936149
宝莲灯前传,http://jiaojirentv.top/2020/yy.php?id=1354931631
本山快乐营,http://jiaojirentv.top/2020/yy.php?id=1354933529
本山快乐营,http://jiaojirentv.top/2020/yy.php?id=1382736852
本山快乐营2,http://jiaojirentv.top/2020/yy.php?id=1382736718
冰冻星球,http://jiaojirentv.top/2020/yy.php?id=1382736849
拆弹专家1,https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
嫦娥,http://jiaojirentv.top/2020/yy.php?id=1354658064
超解压短视频,http://jiaojirentv.top/2020/yy.php?id=1382744423
超经典,http://jiaojirentv.top/2020/yy.php?id=1450496699
超燃动作大片,http://jiaojirentv.top/2020/yy.php?id=1382749940
超燃动作片,http://jiaojirentv.top/2020/yy.php?id=1354936199
超炫科幻大片,http://jiaojirentv.top/2020/yy.php?id=1382736840
超英集结,http://jiaojirentv.top/2020/yy.php?id=1382745091
成龙电影,http://www.douzhicloud.site:35455/huya/11342386
川味来袭,http://jiaojirentv.top/2020/yy.php?id=1382736913
穿越时空的爱恋,http://jiaojirentv.top/2020/yy.php?id=1382735567
丛林敢死队,http://jiaojirentv.top/2020/yy.php?id=1354936214
催泪战争,http://jiaojirentv.top/2020/yy.php?id=1382745124
大汉天子,http://jiaojirentv.top/2020/yy.php?id=1382736807
大汉天子,http://jiaojirentv.top/2020/yy.php?id=1382736810
大汉天子S1,http://jiaojirentv.top/2020/yy.php?id=1382749902
大家都爱看的港剧,http://jiaojirentv.top/2020/yy.php?id=1382736861
大江大河,http://jiaojirentv.top/2020/yy.php?id=1382736797
大酱园,http://jiaojirentv.top/2020/yy.php?id=1382736824
大君-描绘爱情,http://jiaojirentv.top/2020/yy.php?id=1382736874
大明宫词,http://jiaojirentv.top/2020/yy.php?id=1382745190
大时代,http://www.douzhicloud.site:35455/huya/23865161
大唐双龙传,http://www.douzhicloud.site:35455/huya/29465850
大唐双龙传,http://jiaojirentv.top/2020/yy.php?id=1354930979
大王来巡山,http://jiaojirentv.top/2020/yy.php?id=1382736844
盗慕恐怖惊辣,http://jiaojirentv.top/2020/yy.php?id=1382748585
德鲁纳酒店,http://jiaojirentv.top/2020/yy.php?id=1354931488
德云社演技爆棚,http://jiaojirentv.top/2020/yy.php?id=1354930915
地心历险记2,http://jiaojirentv.top/2020/yy.php?id=1354936228
狄仁杰,http://jiaojirentv.top/2020/yy.php?id=1354932438
电影八点档,http://live.metshop.top/huya/880261?cdn=alicdn
电影谍战,http://live.metshop.top/huya/21059585?cdn=alicdn
电影谍战片,http://live.metshop.top/huya/21059587?cdn=alicdn
电影动作电影,http://live.metshop.top/huya/11602077?cdn=alicdn
电影犯罪片,http://live.metshop.top/huya/11352974?cdn=alicdn
电影高分动作,http://live.metshop.top/huya/11352884?cdn=alicdn
电影搞笑喜剧,http://live.metshop.top/huya/11342423?cdn=alicdn
电影功夫片,http://live.metshop.top/huya/11352941?cdn=alicdn
电影贺岁,http://live.metshop.top/huya/11601971?cdn=alicdn
电影梁家辉,http://live.metshop.top/huya/11342429?cdn=alicdn
电影刘德华,http://live.metshop.top/huya/11342424?cdn=alicdn
电影丧尸片,http://live.metshop.top/huya/21059578?cdn=alicdn
电影嫣然影厅,http://live.metshop.top/huya/11601977?cdn=alicdn
电影战争片,http://live.metshop.top/huya/21059574?cdn=alicdn
电影蜘蛛侠,http://live.metshop.top/huya/21059599?cdn=alicdn
电影周星星,http://live.metshop.top/huya/11336587?cdn=alicdn
谍战电影,http://www.douzhicloud.site:35455/huya/21059585
丁大命,http://jiaojirentv.top/2020/yy.php?id=1382735579
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
斗罗斗破,http://jiaojirentv.top/2020/yy.php?id=1354768828
斗罗斗破动漫,http://jiaojirentv.top/2020/yy.php?id=1420843376
峨眉电影,http://183.220.20.17:4321/udp/239.11.0.11:5140$四川移动
法证先锋,http://jiaojirentv.top/2020/yy.php?id=1354930965
法证先锋Ⅳ,http://jiaojirentv.top/2020/yy.php?id=1354932426
飞虎之雷霆极战,http://jiaojirentv.top/2020/yy.php?id=1382736869
飞虎之潜行极战,http://jiaojirentv.top/2020/yy.php?id=1354932420
翡翠凤凰,http://jiaojirentv.top/2020/yy.php?id=1354926666
风吹半夏,http://jiaojirentv.top/2020/yy.php?id=1354806550
风靡全球的谍战片,http://jiaojirentv.top/2020/yy.php?id=1382736817
风味原产地潮汕,http://jiaojirentv.top/2020/yy.php?id=1382745178
封神榜,http://www.douzhicloud.site:35455/huya/29465849
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
凤凰电影,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$浙江/绍兴/电信
父母的爱情,http://jiaojirentv.top/2020/yy.php?id=1382768483
富滇风云,http://jiaojirentv.top/2020/yy.php?id=1382736853
赶海新发现,http://jiaojirentv.top/2020/yy.php?id=1382749912
功夫电影,http://www.douzhicloud.site:35455/huya/11352941
功夫婆媳,http://jiaojirentv.top/2020/yy.php?id=1382736883
宫心计,http://jiaojirentv.top/2020/yy.php?id=1354933540
宫心计1,http://jiaojirentv.top/2020/yy.php?id=1382828769
怪兽电影,http://www.douzhicloud.site:35455/huya/21059577
鬼打鬼之黄金道士,https://play.hhuus.com/play/9aAKm1jd/index.m3u8
鬼片恐怖片,http://jiaojirentv.top/2020/yy.php?id=1335509613
国内动作大片,http://jiaojirentv.top/2020/yy.php?id=1382749917
国内动作电影,http://jiaojirentv.top/2020/yy.php?id=1382745176
国内动作片,http://jiaojirentv.top/2020/yy.php?id=1382735561
国内科幻,http://jiaojirentv.top/2020/yy.php?id=1354936170
国内科幻电影,http://jiaojirentv.top/2020/yy.php?id=1354936221
国内科幻片,http://jiaojirentv.top/2020/yy.php?id=1382745110
国内科幻片来袭,http://jiaojirentv.top/2020/yy.php?id=1354930821
国内侦探电影大全,http://jiaojirentv.top/2020/yy.php?id=1354936134
国外动作大片,http://jiaojirentv.top/2020/yy.php?id=1382735540
国外动作片,http://jiaojirentv.top/2020/yy.php?id=1382749913
国外高分大片,http://jiaojirentv.top/2020/yy.php?id=1382736867
国外战争,http://jiaojirentv.top/2020/yy.php?id=1382735571
国外战争,http://jiaojirentv.top/2020/yy.php?id=1382749918
国外侦探,http://jiaojirentv.top/2020/yy.php?id=1382736896
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
韩国电影2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743
航拍中国第1季,http://jiaojirentv.top/2020/yy.php?id=1354936136
贺岁电影,http://www.douzhicloud.site:35455/huya/11601986
黑冰,http://jiaojirentv.top/2020/yy.php?id=1354932427
花儿开心吧,http://jiaojirentv.top/2020/yy.php?id=1354930984
花儿开心吧-小品,http://jiaojirentv.top/2020/yy.php?id=1382736917
哗鬼旅行团,https://play.hhuus.com/play/0dNJ04Kd/index.m3u8
华子系列,http://jiaojirentv.top/2020/yy.php?id=1354888726
画皮之阴阳法王,https://play.hhuus.com/play/mep6QN1b/index.m3u8
欢乐集结号,http://jiaojirentv.top/2020/yy.php?id=1354931582
欢乐集结号,http://jiaojirentv.top/2020/yy.php?id=1382735550
欢乐集结号,http://jiaojirentv.top/2020/yy.php?id=1382741642
欢乐集结号,http://jiaojirentv.top/2020/yy.php?id=1382749911
欢乐集结号2,http://jiaojirentv.top/2020/yy.php?id=1354930919
欢乐集结号3,http://jiaojirentv.top/2020/yy.php?id=1382736822
欢乐集结号4,http://jiaojirentv.top/2020/yy.php?id=1382736889
欢乐集结号58-70,http://jiaojirentv.top/2020/yy.php?id=1382745119
欢迎来到爆笑剧场,http://jiaojirentv.top/2020/yy.php?id=1382736916
黄渤电影,http://www.douzhicloud.site:35455/huya/11352876
活佛济公3,http://www.douzhicloud.site:35455/huya/23903123
火线追凶,http://jiaojirentv.top/2020/yy.php?id=1382745090
霍比特人电影系列,http://jiaojirentv.top/2020/yy.php?id=1354930967
机场超燃警匪片,http://jiaojirentv.top/2020/yy.php?id=1382735576
机动步队,http://jiaojirentv.top/2020/yy.php?id=1354932371
记忆中的TVB,http://jiaojirentv.top/2020/yy.php?id=1382749951
纪录片封神,http://jiaojirentv.top/2020/yy.php?id=1382736825
纪晓岚,http://jiaojirentv.top/2020/yy.php?id=1352227227
甲午大海战,http://jiaojirentv.top/2020/yy.php?id=1354936195
鉴证实录,http://www.douzhicloud.site:35455/huya/23903183
江苏影视,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=2025090309003105f41cc73cf04c92833c2265c0140111&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20250903090031&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=106.13.250.83&SecurityKey=20250903090031&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6814112e9248d0d7b2bc482bd82b9897&ddCalcu=7698v81a94wb1a2182deb9228448cdb02db7&sv=10004&ct=android
僵尸至尊,https://play.hhuus.com/play/rb2D9xje/index.m3u8
今夜百乐门,http://jiaojirentv.top/2020/yy.php?id=1382736912
金婚,http://jiaojirentv.top/2020/yy.php?id=1382828768
金三角大营救,http://jiaojirentv.top/2020/yy.php?id=1354930924
金星脱口秀,http://jiaojirentv.top/2020/yy.php?id=1382735552
金庸武侠,http://www.douzhicloud.site:35455/huya/11342435
进来,http://jiaojirentv.top/2020/yy.php?id=1353518742
经典二战,http://jiaojirentv.top/2020/yy.php?id=1354936238
经典港片佟瑶,http://jiaojirentv.top/2020/yy.php?id=23531261
经典搞笑影片,http://jiaojirentv.top/2020/yy.php?id=1382749878
惊恐鬼怪盗暮,http://jiaojirentv.top/2020/yy.php?id=1382749525
精彩动作电影,http://jiaojirentv.top/2020/yy.php?id=1382736823
精彩动作电影享不停,http://jiaojirentv.top/2020/yy.php?id=1382736809
飓风营救,http://jiaojirentv.top/2020/yy.php?id=1382735547
抗日神剧,http://jiaojirentv.top/2020/yy.php?id=1460889796
科幻电影,http://jiaojirentv.top/2020/yy.php?id=1355065896
空谷幽兰,http://jiaojirentv.top/2020/yy.php?id=1382745182
苦咖啡,http://jiaojirentv.top/2020/yy.php?id=1382736908
苦乐村官,http://jiaojirentv.top/2020/yy.php?id=1382736864
来看修牛蹄,http://jiaojirentv.top/2020/yy.php?id=1382749887
老表,http://jiaojirentv.top/2020/yy.php?id=1382736873
了不起的萝莉小玲,http://jiaojirentv.top/2020/yy.php?id=1382736799
雷神系列,http://jiaojirentv.top/2020/yy.php?id=1354932441 # 错误: 超时 (>10s)
李茶的姑妈,http://jiaojirentv.top/2020/yy.php?id=1354936191
李连杰电影,http://www.douzhicloud.site:35455/huya/11342390
聊斋志异,http://jiaojirentv.top/2020/yy.php?id=1382736975
临界婚姻,http://jiaojirentv.top/2020/yy.php?id=1354932365
玲宝陪你看,http://jiaojirentv.top/2020/yy.php?id=1353215589
刘德华电影,http://www.douzhicloud.site:35455/huya/11342424
流金岁月-经典港剧,http://jiaojirentv.top/2020/yy.php?id=1382736891
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华卡通,http://cdn8.163189.xyz/163189/lhkt
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华洋片,http://cdn8.163189.xyz/163189/lhyp
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
鹿鼎记,http://www.douzhicloud.site:35455/yy/28265277
鹿鼎记-陈小春版,http://jiaojirentv.top/2020/yy.php?id=1382736920
漫画解说,http://jiaojirentv.top/2020/yy.php?id=1382735568
漫威十年,http://jiaojirentv.top/2020/yy.php?id=1354930233
美国超级英雄电影系列,http://jiaojirentv.top/2020/yy.php?id=1354933556
迷,http://jiaojirentv.top/2020/yy.php?id=1382736719
觅食者-美食纪录片,http://jiaojirentv.top/2020/yy.php?id=1382736841
妙手仁心,http://www.douzhicloud.site:35455/huya/29465853
名媛望族-精彩港剧,http://jiaojirentv.top/2020/yy.php?id=1354932431
名侦探柯南,http://www.douzhicloud.site:35455/huya/30080236
明日边缘,http://jiaojirentv.top/2020/yy.php?id=1382736835
末日电影合集,http://www.douzhicloud.site:35455/yy/1354889019
末日系列,http://jiaojirentv.top/2020/yy.php?id=1354889019
脑洞大开的精彩科幻片,http://jiaojirentv.top/2020/yy.php?id=1382736723
能耐大了第1季,http://jiaojirentv.top/2020/yy.php?id=1354930195
你不知道的黄河故事,http://jiaojirentv.top/2020/yy.php?id=1382745189
你所喜欢的颖宝,http://jiaojirentv.top/2020/yy.php?id=1456829119
你最爱的宋小宝,http://jiaojirentv.top/2020/yy.php?id=1354936198
娘亲舅大,http://jiaojirentv.top/2020/yy.php?id=1354932360
农家小菜,http://jiaojirentv.top/2020/yy.php?id=1382736894
